id,title,link,content,gold_label
252,"""ٹی20 سیریز میں بیسٹ الیون ہی میدان میں اتاریں گے""",https://www.express.pk/story/2732891/t20-series-m-best-eleven-hi-maidan-m-utaray-ge-muhammad-rizwan,قومی ٹیم کے کپتان محمد رضوان کا کہنا ہے کہ پلیئنگ الیون پر مشاورت مکمل ہوگئی اور ابھی نام ظاہر نہیں کرنا چاہتے لیکن ٹی ٹوئنٹی سیریز میں بیسٹ الیون ہی میدان میں اتاریں گے۔ برسبین میں میڈیا سے گفتگو کرتے ہوئے کپتان قومی ٹیم نے کہا کہ فخر زمان، افتخار احمد، شاداب خان، محمد عامر اور عماد وسیم کے متبادل اچانک تیار نہیں ہو سکتے اس لیے بڑے کھلاڑیوں کی جگہ لینے والوں کو محنت اور وقت درکار ہوگا۔ اوپننگ سے متعلق سوال پر محمد رضوان نے کہا کہ جو پاکستان کے لیے بہتر ہوگا، حسیب اللہ کو گلوز بھی دے سکتا ہوں اور وہی کریں گے جو ٹیم کے لیے بہتر ہو۔ محمد رضوان نے کہا کہ آسٹریلیا میں کنڈیشنز آسان نہیں اور انٹرنیشنل کرکٹ میں چیلنجز ہمیشہ ہوتے ہیں، جیسن گلیسپی نے بہت محنت کی لہٰذا ٹیم بنانے کا کریڈٹ ان کو بھی جاتا ہے۔ مزید پڑھیں:چیمپئینز ٹرافی؛ بھارت کی عدم شرکت! بورڈ نے آئی سی سی سے جواب مانگ لیا ایک سوال کے جواب میں قومی کپتان نے کہا کہ بھارٹی ٹیم پاکستان آئے گی تو ویلکم کریں گے، چیمپیئنز ٹرافی کے معاملات کا دائرہ کار پی سی بی کا ہے۔ واضح رہے کہ پاکستان کرکٹ ٹیم نے برسبین میں تین گھنٹے تک بھرپور پریکٹس کی، ہیڈ کوچ جیسن گلیسپی کی قیادت میں پاکستانی کھلاڑیوں نے تینوں شعبوں میں محنت کی۔ پاکستان اور آسٹریلیا کے درمیان پہلا ٹی 20 میچ کل پاکستانی وقت کے مطابق دن ایک بجے ہوگا۔ ٹی ٹوئنٹی سیریز سے قبل قومی ٹیم نے کینگروز کے خلاف 22 سال بعد ون ڈے سیریز 1-2 سے اپنے نام کی تھی۔,sports
253,پی سی بی کے تحت انڈر19 ویمنز کا اسکلزاینڈ فٹنس کیمپ بدھ سے شروع ہوگا,https://www.express.pk/story/2732811/pcb-camp-under-19-womens,پاکستان کرکٹ بورڈ (پی سی بی) کے تحت انڈر19 ویمنز کرکٹرز کا 19 روزہ اسکلزاینڈ فٹنس کیمپ باقاعدہ طور پربدھ سے نیشنل بنک اسٹیڈیم کے حنیف محمد ریجنل ہائی پرفامرنس سینٹر پر شروع ہوگا۔ منگل کوتمام مدعو32 کرکٹرزنے کیمپ میں شمولیت اختیار کر لی۔ قبل ازیں باہمی تعارف ہوا، قومی انڈر 19 ویمنز ٹی ٹوئنٹی ٹورنامنٹ میں شریک 75 کھلاڑیوں  میں شارٹ لسٹ کی جانے والی کرکٹرزکو کیمپ میں مدعو کیا گیا ہے۔ کیمپ میں پریکٹس میچز کے ساتھ فیلڈنگ ڈرلز، نیٹ سیشنز، اسکلز ڈیویلپمنٹ، فٹنس اور کنڈیشننگ سیشنزہوں گے۔ کیمپ کا مقصد اگلے ماہ ملائشیا میں ہونے والے اے سی سی ویمنز انڈر 19 ایشیا کپ اور جنوری2025 میں ملائشیا ہی میں شیڈول  آئی سی سی ویمنز انڈر 19 ورلڈ کپ کےلیے نئے ٹیلنٹ کو سامنے لانا ہے۔ کیمپ میں اس سال کے اوائل میں بنگلاد یشں میں منعقدہ سہ ملکی انڈر19  ٹورنامنٹ میں قومی جونیئر اسکواڈ  کی کھلاڑی عریشہ انصاری، کومل خان، لائبہ ناصر، ماہم انیس، میمونہ خالد، راویل فرحان، سمیعہ افسر اور زوفشاں ایاز بھی شامل ہیں۔ کیمپ کا سپورٹ اسٹاف حنیف ملک (اسسٹنٹ کوچ قومی خواتین ٹیم )، جویریہ رؤف (ریجنل کوچ)، عمران خلیل (اسٹرینتھ اینڈ کنڈیشننگ کوچ)، رابعہ صدیق (فزیو تھراپسٹ نیشنل ویمنز ٹیم) عثمان شاہد (انالسٹ ) اور عائشہ جلیل (منیجرڈیولپمنٹ اینڈ پاتھ وے) پر مشتمل ہے۔,sports
254,اعزاز میرے اور پوری قوم کے لیے قابل فخر ہے، سفیان خان,https://www.express.pk/story/2732799/junior-hockey-player-rising-star-winner,انٹرنیشنل ہاکی فیڈریشن کا رائزنگ اسٹار ایوارڈ جیتنےوالے پہلے پاکستانی کھلاڑی سفیان خان نے کہا کہ یہ اعزاز میرے اور پوری قوم کے لیے قابل فخر ہے، ایواڑد اعتماد میں اضافہ کرے گا۔ جونیئر ایشیاء کپ کے لیے جاری تربیتی کیمپ میں شمولیت کے موقع پر سفیان خان نے کیک کاٹ کر خوشی کے لمحات کو یادگار بنایا۔ ٹیم انتظامیہ اور کھلاڑیوں نے سیفان خان کو ایوارڈ ملنے پر مبارکباد دی اور نیک تمناوں کا اظہارکیا۔ موقع پر سفیان خان کا کہنا تھا کہ اپنے ساتھیوں کی سپورٹ اور ٹیم ورک کے بغیر یہ ایوارڈ حاصل کرنا ممکن نہیں تھا۔ یہ ایوارڈ ہم سب کا ایوارڈ ہے اور ہم سب نے مزید لگن سے پرفارمنس دےکر ٹیم کوفتوحات دلانی ہے۔ میری خواہش ہےکہ  پاکستان مسقط میں 26 نومبر سے شیڈول جونیئر ایشیاء کپ جیت کر اپنی برتری ثابت کرے۔ ٹیم منیجر اجمل خان  نے خیرمقدمی کلمات میں کہا کہ کہ سفیان خان پاکستان ہاکی کا روشن ستارہ ہیں، دنیائے ہاکی نے بھی ان کے ٹیلنٹ کے اعتراف کیا ہے۔ وہ دوسرے کھلاڑیوں کے لیے بھی رول ماڈل ہیں۔ اگر سخت محنت اور نیک نیتی کے ساتھ کھیل پر توجہ دی جائے تو بہت جلد عالمی  ہاکی میں نام بنایا جاسکتاہے۔ اجمل خان لودھی نے اس یقین کا اظہار کیا کہ سفیان خان مستقبل میں بھی شاندار کھیل پیش کرکے پاکستان ٹیم کی جیت میں اہم کردار ادا کریں گے۔ ہیڈکوچ  اولمپئن قمر ابراہیم کا کہناتھا کہ سفیان خان  بہت ٹیلنٹڈ کھلاڑی ہیں۔ یہ مخالف ٹیموں کے لیے ہمیشہ خطرہ بنےہیں۔ ایشین ہاکی چیمپئنز ٹرافی اور دوسرے ایونٹس میں سفیان خان کا کھیل دیکھ کر بہت خوشی ہوئی۔ کوچ اولمپئن  کامران اشرف، یاسر اسلام اور ویڈیو اینالسٹ ابوذر امراو  نے بھی سفیان خان کی کارکردگی کو مثالی قرار دیا۔,sports
255,پاکستان بلائنڈ کرکٹ کے 16 رکنی اسکواڈ کا اعلان,https://www.express.pk/story/2732771/pakistan-blind-cricket-ke-16-rukni-squad-ka-elaan,پاکستان بلائنڈ کرکٹ کونسل نے 16 رکنی اسکواڈ کا اعلان کر دیا، نثار علی ٹیم کے کپتان اور بدر منیر نائب کپتان مقرر کیے گئے۔ ٹیم میں بی ون، بی ٹو اور بی تھری کیٹیگریز کے کھلاڑی شامل ہیں۔ بی ون کیٹیگری میں ظفر اقبال، محمد ادریس سلیم، محمد شاہ زیب، فخر عباس، محمد آصف اور محمد سلمان شامل ہیں۔ بی ٹو کیٹیگری میں بابر علی، نعمت اللہ اور ہارون خان جبکہ بی تھری کیٹیگری میں محمد صفدر، کامران اختر، اکمل حیات ناصر، طلحہ اقبال اور مطیع اللہ شامل ہیں۔ ریزرو کھلاڑیوں میں محمد ایاز، معین اسلم اور محمد راشد کو رکھا گیا ہے۔ ٹیم آفیشلز میں ہیڈ کوچ محمد جمیل، اسسٹنٹ کوچ مسعود جان، ٹیم منیجر ملک ابرار حسین اور اسسٹنٹ منیجر نوید حسین عباسی شامل ہیں۔ چوتھا ٹی ٹوئنٹی بلائنڈ کرکٹ ورلڈ کپ 23 نومبر سے پاکستان میں ہوگا اور قومی ٹٰیم اپنا پہلا میچ اسی روز جنوبی افریقا کے خلاف لاہور میں کھیلے گی۔ چیئرمین سید سلطان شاہ کے مطابق سینیئرز کے ساتھ نئے کھلاڑیوں کو بھی موقع دیا گیا ہے، امید ہے کہ ٹیم قوم کی توقعات پر پورا اترے گی۔,sports
256,وسیم اکرم کا بالتو بلی کے ٹریٹمنٹ پر لاکھوں روپے خرچ کرنے کا انکشاف,https://www.express.pk/story/2732758/haircut-for-wasim-akrams-cat-costs-as-much-as-an-iphone,قومی ٹیم کے سوئنگ کے سلطان وسیم اکرم غیر معمولی وجہ سے ایک مرتبہ پھر سرخیوں میں آگئے۔ پاک آسٹریلیا سیریز میں کمنٹری کے فرائض سرانجام دینے والے سابق کرکٹر وسیم اکرم نے اپنی بلی کے بال کٹوانے کیلئے بھاری اخراجات کے بارے میں ایک حیران کن کہانی شیئر کی۔ لائیو کمنٹری سیشن کے دوران عجیب و غریب تجربے کا ذکر کرتے ہوئے بتایا کہ بلی کے بالوں کی گرومنگ کیلئے انہوں نے اتنا بِل دیا جس سے وہ باآسانی نیا آئی فون خرید سکتے تھے۔ مزید پڑھیں:چیمپئینز ٹرافی؛ بھارت کے سیاسی کھیل پر سابق اسٹارز تلملا اٹھے جس پر انکے ساتھی تبصرہ نگاروں کو یقین نہیں آیا، انہوں نے بتایا کہ 1 ہزار آسٹریلوی ڈالرز صرف بلی کے ٹریٹمنٹ پر خرچ کیے، جس کی رقم 56 ہزار روپے سے تقریباً 1 لاکھ 85 ہزار روپوں کے درمیان تھی۔ انہوں نے طنزیہ کہا کہ اتنے پیسوں میں پاکستان کے اندر 200 بلیوں کو پال سکتا ہوں۔ براڈکاسٹ کے دوران وسیم اکرم کی فراہم کردہ معلومات کے مطابق: میڈیکل چیک اپ کیلئے 105 آسٹریلوی ڈالر بلی کو محفوظ طریقے سے کاٹنے اور بے ہوشی کرنے کیلئے 305 آسٹریلوی ڈالر بال کٹوانے اور اس دوران دیکھ بھال 160 جبکہ کارڈیو ٹیسٹ کیلئے 251 آسٹریلوی ڈالر چارج کیے گئے تھے۔,sports
257,بلائنڈ ٹی20 ورلڈکپ؛ بھارتی ٹیم کو پاکستان آنے کی تاحال منظوری نہ مل سکی,https://www.express.pk/story/2732745/blind-t20-world-cup-indian-team-still-could-not-get-approval-to-come-to-pakistan,بھارت کی بلائنڈ کرکٹ ٹیم کو بھی ٹی20 ورلڈکپ میں شرکت کیلئے تاحال اپنی حکومت کی جانب سے اجازت ملنے کا انتظار ہے۔ بھارتی ٹیم نے پاکستان میں بلائنڈ ٹی20 ورلڈکپ میں حصہ لینا ہے اور اس کیلئے ٹیم کو وزارت کھیل کی جانب سے این او سی مل چکا ہے تاہم حکومت کی جانب سے تاحال منظوری نہیں مل سکی۔ وزارت کھیل سے این او سی ملنے کے باوجود بلائنڈ کرکٹ ٹیم کو وزارت داخلہ اور خارجہ سے تاحال کلیئرنس ملنے کا انتظار ہے، اس حوالے سے سیکرٹری انڈین بلائنڈ کرکٹ ایسوسی ایشن کا کہنا ہے کہ 2 ہفتوں سے حکومتی کلیئرنس کا انتظار کررہے ہیں، ہمیں حکومتی فیصلہ منظور ہوگا بس ہمیں وضاحت چاہیے۔ مزید پڑھیں:چیمپئینز ٹرافی؛ بھارت کی عدم شرکت! بورڈ نے آئی سی سی سے جواب مانگ لیا انہوں نے بتایا کہ 2014 میں باہمی سیریز کیلئے بھارتی ٹیم پاکستان گئی تھی جبکہ 2023 میں پاکستان نے بھارت میں ہونے والے ایونٹ میں شرکت نہیں کی۔ واضح رہے کہ بلائنڈ ٹی20 ورلڈکپ 23 نومبر سے 3 دسمبر تک پاکستان میں شیڈولڈ ہے۔,sports
258,چیمپئینز ٹرافی؛ بھارت کی عدم شرکت! بورڈ نے آئی سی سی سے جواب مانگ لیا,https://www.express.pk/story/2732736/champions-trophy-indias-non-participation-the-board-sought-the-iccs-reply,چیمپئینز ٹرافی میں بھارتی ٹیم کی عدم شرکت پر پاکستان کرکٹ بورڈ (پی سی بی) نے انٹرنیشنل کرکٹ کونسل (آئی سی سی) سے جواب مانگ لیا۔ ذرائع کے مطابق 'حکومتی ہدایات کی روشنی میں پاکستان کرکٹ بورڈ نے (پی سی بی) نے آئی سی سی کو ای میل میں پوچھا ہے کہ آپ نے زبانی طور پر بھارتی ٹیم کے پاکستان آکر آئی سی سی چیمپئینز ٹرافی نہ کھیلنے کا بتایا، ہمیں یہ تحریری طورپر بتایا جائے کہ انڈین ٹیم آخر کس وجہ سے پاکستان آکر کھیلنے سے انکاری ہے'۔ بھارتی کرکٹ ٹیم کے پاکستان نہ آنے کی وجہ سے ابھی تک آئی سی سی چیمپئینز ٹرافی کے شیڈول کا اعلان بھی التوا کا شکار ہے جبکہ ٹورنامنٹ کے انعقاد میں محض 100 سے بھی کم دن باقی رہ گئے ہیں۔ مزید پڑھیں:بھارتی انکار نے چیمپئینز ٹرافی کے انعقاد کو خطرے میں ڈال دیا اسی طرح پاکستان میں اسٹیڈیمز کی تزئین و آرائش بھی آخری مرحلے میں پہنچ چکی ہے۔ دوسری جانب حکومتِ پاکستان نے بھی اس بار بھی بھارت کو سخت جواب دینے کا فیصلہ کیا ہے، جس کے تحت اگر بھارتی ٹیم پاکستان آنے سے انکاری ہے تو پھر پی سی بی کو بھی بھارت کے ساتھ کسی بھی ایونٹ میں ٹیم نہ بھیجنے کی ہدایت کی گئی ہے۔ مزید پڑھیں:چیمپئینز ٹرافی؛ ہائبرڈ ماڈل پر نہ ہوا تو کون میزبان ہوگا؟ گزشتہ دنوں آئی سی سی چیمپئینز ٹرافی 2025 کیلئے بھارتی ٹیم نے سیکیورٹی کا بہانہ بناکر پاکستان آنے سے انکار کردیا تھا جس کے بعد دونوں بورڈز میں تعلقات مزید خراب ہوگئے ہیں جبکہ ٹورنامنٹ کو ہائبرڈ ماڈل پر کروانے کی تجویز بھی سامنے آئی ہے جس پر پاکستان نے صاف انکار کردیا ہے۔ مزید پڑھیں:چیمپیئنز ٹرافی میں بھارت کی عدم شرکت، پاکستان کا کسی اور ٹیم کو مدعو کرنے پر غور بھارتی ٹیم کے انکار کے بعد ٹورنامنٹ کا مستقبل غیر یقینی دکھائی دے رہا ہے کیونکہ پاکستان نے بھی ہر محاذ پر بھارت کا مقابلہ کرے کی ٹھان لی ہے جبکہ ایونٹ کو ملک میں کروانے کے عزم کا اظہار کیا ہے جس میں بھارت کے علاوہ کسی اور ٹیم یعنی سری لنکا کو سامل کرنے کی تجویز بھی زیر غور ہے۔,sports
259,چیمپئینز ٹرافی؛ پاکستان کے جوابی اقدامات پر آئی سی سی کو مالی نقصان کا خدشہ,https://www.express.pk/story/2732727/champions-trophy-icc-fears-financial-loss-due-to-pakistans-countermeasures,چیمپیئینز ٹرافی 2025 میں بھارتی ٹیم کے پاکستان آنے سے انکار کے بعد پاکستان کے سخت موقف نے انٹرنیشنل کرکٹ کونسل (آئی سی سی) کو مالی نقصان کا خدشہ ستانے لگا۔ چیئرمین پاکستان کرکٹ بورڈ (پی سی بی) محسن نقوی پاکستان میں ایونٹ کی میزبانی کیلئے ہر ممکن کوشش کررہے ہیں تاہم انٹرنیشنل کرکٹ کونسل (آئی سی سی) اور بھارتی بورڈ دباؤ دے رہا ہے کہ ہائبرڈ ماڈل اپنایا جائے اور اسکے میچز وہاں منتقل کردیے جائیں۔ حکومت پاکستان نے بورڈ کو دوٹوک انداز میں بھارت کیخلاف سخت موقف اپنانے کا کہہ دیا ہے جبکہ ٹورنامنٹ کی میزبانی بھی ملک میں ہی کرنے کے احکامات جاری ہوئے ہیں۔ مزید پڑھیں:بھارتی انکار نے چیمپئینز ٹرافی کے انعقاد کو خطرے میں ڈال دیا آئی سی سی کے شیڈول کے مطابق بھارت نے 2024 سے 2031 کے درمیان 4 آئی سی سی ایونٹس کی میزبانی کرنی ہے، جن میں 2025 میں ویمنز کا ورلڈکپ، 2026 میں ٹی20 ورلڈکپ، 2029 میں آئی سی سی چیمپئینز ٹرافی اور 2031 میں کرکٹ ورلڈکپ شامل ہیں۔ مزید پڑھیں:چیمپئینز ٹرافی؛ ہائبرڈ ماڈل پر نہ ہوا تو کون میزبان ہوگا؟ پاکستانی حکومت کی اپنی ٹیم کو بھارت کا سفر کرنے کی اجازت نہ دینے کی پالیسی اپنائی تو ایونٹس میں پاکستان کی شرکت ناممکن ہوگی جس سے آئی سی سی کو مالی بحران سے بھی نمٹنا پڑسکتا ہے۔ اگر پاکستان آئی سی سی کے ان ٹورنامنٹس سے دستبردار ہو جاتا ہے تو براڈکاسٹنگ ریونیو منفی ہوجائے گا جبکہ آئی سی سی پہلے ہی 2027 تک نشریاتی حقوق حاصل کرچکا ہے، جس کی رقم 3.2 بلین ڈالر بنتی ہے۔,sports
260,انگلینڈ کیخلاف 20 وکٹیں لینے والے نعمان علی 'پلئیر آف دی منتھ' قرار,https://www.express.pk/story/2732720/nouman-ali-who-took-20-wickets-against-england-was-declared-player-of-the-month,انگلینڈ کیخلاف ٹیسٹ سیریز میں اسپن بالنگ سے بیٹرز کے تگنی کا ناچ نچانے والے نعمان علی کو آئی سی سی پلئیر آف دی منتھ قرار دیدیا گیا۔ ملتان اور راولپنڈی ٹیسٹ میچز میں انگلینڈ کے خلاف 20 وکٹیں لینے والے اسپنر نعمان علی کو پلئیر آف دی منتھ کے حقدار ٹھہرے۔ قبل ازیں انٹرنیشنل کرکٹ کونسل (آئی سی سی) نے پاکستان کے نعمان علی، نیوزی لینڈ کے میچل سینیٹنر اور جنوبی افریقا کے کگیسو ربادا کو اکتوبر 2024 کے آئی سی سی پلیئر آف دی منتھ کیلئے نامزد کیا تھا۔ مزید پڑھیں:نعمان علی نے انگلینڈ کیخلاف 10 وکٹیں لیکر نیا اعزاز اپنے نام کرلیا نعمان علی نے کہا کہ پلئیر آف منتھ کا ایواڈ پانے پر فخر اظہار کرتے ہوئے کہا کہ ایسے ایوارڈ سے حوصلہ افزائی اور مزید اچھی پرفارمنس کا جذبہ پیدا ہوتا ہے، انگلینڈ کیخلاف ٹیسٹ سیریز میں کامیابی کے لمحات ہمیشہ یاد رہیں گے۔ مزید پڑھیں:دوسرا ٹیسٹ اسپنرز نے 20 وکٹیں لیکر نئی تاریخ رقم کردی خیال رہے کہ آئی سی سی پلیئر آف دی منتھ کا ویمنز ایوارڈ نیوزی لینڈ کی ایملا کیر کو دیا گیا ہے۔,sports
261,چیمپئینز ٹرافی؛ مداح نے سوریا کمار سے پاکستان نہ جانے پر سوال داغ دیا,https://www.express.pk/story/2732718/champions-trophy-fan-ask-questioned-suryakumar-why-they-not-travel-to-pakistan,بھارتی ٹی20 ٹیم کے کپتان سوریا کمار یادیو نے جنوبی افریقہ میں ایک مداح نے چیمپئینز ٹرافی کیلئے پاکستان نہ جانے سے متعلق سوال داغ دیا۔ سیریز کے دوسرے میچ میں بھارتی ٹیم کی شکست کے بعد کچھ کھلاڑیوں نے غیر متعلقہ سرگرمیوں کیلئے میدان سے باہر کا رخ کیا جہاں وہ دیگر گیمز میں حصہ لیتے نظر آئے۔ سوشل میڈیا پر ایک ویڈیو تیزی سے وائرل ہورہی ہے جس میں ایک شخص چیمپئینز ٹرافی کیلئے بھارتی ٹیم کے پاکستان نہ جانے سے متعلق بھارتی ٹی20 ٹیم کے کپتان سوریا کمار یادیو سے سوال کررہا ہے۔ مزید پڑھیں:چیمپئینز ٹرافی؛ ہائبرڈ ماڈل پر نہ ہوا تو کون میزبان ہوگا؟ مداح نہایتی احترام کیساتھ بھارتی ٹی20 ٹیم کے کپتان سے سوال پوچھتا ہے کہ کیا آپ مجھے یہ بتاسکتے ہیں کہ بھارتی ٹیم پاکستان نہیں جارہی ہے؟ جس پر سوریا کمار نے مسکراتے ہوئے جواب دیا کہ ارے بھیا، ہمارے ہاتھ میں تھوڑی ہے۔ مزید پڑھیں:بھارتی انکار نے چیمپئینز ٹرافی کے انعقاد کو خطرے میں ڈال دیا خیال رہے کہ گزشتہ دنوں آئی سی سی چیمپئینز ٹرافی 2025 کیلئے بھارتی ٹیم نے سیکیورٹی کا بہانہ بناکر پاکستان آنے سے انکار کردیا تھا جس کے بعد دونوں بورڈز میں تعلقات مزید خراب ہوگئے ہیں جبکہ ٹورنامنٹ کو ہائبرڈ ماڈل پر کروانے کی تجویز بھی سامنے آئی ہے جس پر پاکستان نے صاف انکار کردیا ہے۔ A post shared by Saif ul islam (@saifbutt_10),sports
262,چیمپئینز ٹرافی ہائبرڈ ماڈل پر نہ ہوئی تو میزبان کون ہوگا؟,https://www.express.pk/story/2732712/chimpeinz-rafi-aebr-mal-pr-n-oa-to-kon-mizban-oga,آئی سی سی چیمپیئنز ٹرافی 2025 میں بھارتی ٹیم کے پاکستان آنے سے انکار کے بعد ہائبرڈ ماڈل کی بازگشت سنائی دے رہی ہے تاہم پاکستان ایونٹ کی پوری میزبانی اپنے ملک میں کرنے پر بضد ہے۔ چیئرمین پاکستان کرکٹ بورڈ (پی سی بی) محسن نقوی پاکستان میں ایونٹ کی میزبانی کیلئے ہر ممکن کوشش کررہے ہیں تاہم انٹرنیشنل کرکٹ کونسل (آئی سی سی) اور بھارتی بورڈ دباؤ دے رہا ہے کہ ہائبرڈ ماڈل اپنایا جائے اور اسکے میچز وہاں منتقل کردیے جائیں۔ رپورٹس کے مطابق اگر پاکستان نے ہائبرڈ ماڈل کو مسترد کیا تو میزبانی بھی چھین سکتی ہے جبکہ ٹورنامنٹ کو جنوبی افریقہ منتقل کیا جاسکتا ہے۔ آئی سی سی کی جانب سے بھارت کے سیکیورٹی خدشات دور کیلئے اہم پیشکش کی گئی ہے جس سے پاکستان کی میزبانی کے حقوق کو بھی برقرار رکھا جاسکے، وہ یہ ہے کہ بھارتی ٹیم کے میچز متحدہ عرب امارات (یو اے ای) منتقل کردیے جائیں جبکہ ممکنہ طور پر فائنل میزبانی لاہور کے پاس ہی رہے۔ مزید پڑھیں:بھارتی انکار نے چیمپئینز ٹرافی کے انعقاد کو خطرے میں ڈال دیا تاہم چیئرمین پی سی بی محسن نقوی کا کہنا ہے کہ ہائبرڈ ماڈل کے آپشن پر کوئی باضابطہ بات چیت نہیں ہوئی ہے اور نہ پاکستان اس پر غور کررہا ہے نہ کسی کو توقع رکھنی چاہیے۔ ترجمان پاکستان کرکٹ بورڈ (پی سی بی) کا کہنا ہے کہ آئی سی سی کی جانب سے ای میل موصول ہوئی ہے، جس میں کہا گیا ہے کہ بی سی سی آئی نے انہیں مطلع کیا ہے کہ وہ اپنی ٹیم چیمپئینز ٹرافی کیلئے پاکستان نہیں بھیجیں گے، البتہ ایشیاکپ کی صورت میں ہائبرڈ ماڈل پر ٹورنامنٹ کروایا جائے گا تو ٹیم شرکت کرسکتی ہے۔ مزید پڑھیں:چیمپئینز ٹرافی؛ بھارت کے سیاسی کھیل پر سابق اسٹارز تلملا اٹھے دوسری جانب بھارتی ٹیم کے انکار کے بعد ٹورنامنٹ کا مستقبل غیر یقینی دکھائی دے رہا ہے کیونکہ پاکستان نے بھی ہر محاذ پر بھارت کا مقابلہ کرے کی ٹھان لی ہے جبکہ ایونٹ کو ملک میں کروانے کے عزم کا اظہار کیا ہے جس میں بھارت کے علاوہ کسی اور ٹیم یعنی سری لنکا کو شامل کیا جاسکتا ہے۔ مزید پڑھیں:چیمپیئنز ٹرافی میں بھارت کی عدم شرکت، پاکستان کا کسی اور ٹیم کو مدعو کرنے پر غور ایونٹ کے شیڈول کا اعلان بھی تاخیر کا شکار ہے جبکہ ٹورنامنٹ کے انعقاد میں محض 100 سے بھی کم دن باقی رہ گئے ہیں جبکہ پاکستان میں اسٹیڈیمز کی تزئین و آرائش بھی آخری مرحلے میں پہنچ چکی ہے۔,sports
263,سیریز میں شکست؛ آسٹریلوی کپتان کو کنسرٹ میں دیکھ کر شائقین آگ بگولہ,https://www.express.pk/story/2732707/fans-criticize-pat-cummins-when-he-enjoys-concert-with-wife,پاکستان سے 22 سال بعد ون ڈے سیریز ہارنے کے بعد آسٹریلوی کپتان پیٹ کمنز کی کنسرٹ میں شرکت نے آسٹریلوی شائقین کے زخموں پر نمک چھڑک دیا۔ میزبان سائیڈ نے پاکستان کیخلاف سیریز کے فیصلہ کُن  معرکے میں بھارت کیخلاف بارڈر گواسکر ٹرافی کیلئے کپتان پیٹ کمنز سمیت 5 کھلاڑیوں کو آرام دیا تھا۔ قومی ٹیم نے تیسرے میچ میں 8 وکٹوں سے باآسانی میچ میں فتح سمیت کر آسٹریلیا کو ہوم گراؤنڈ پر بدترین شکستوں سے دوچار کیا تھا۔ مزید پڑھیں:ون ڈے سیریز؛ پاکستانی پیسرز آسٹریلیا کیلئے ڈراؤنا خواب ثابت ہوئے میچ سے قبل اسٹارز کی عدم موجودگی کے اعلان کی وجہ سے 60 ہزار تماشائیوں کی گنجائش والے پرتھ اسٹیڈیم میں صرف 20 ہزار سے زائد شائقین موجود تھے جنہوں نے پاکستانی ٹیم کی جیت کا جشن منایا۔ مزید پڑھیں:پاکستان سے شکست پر سابق آسٹریلوی کرکٹرز نے اپنی ٹیم کو آڑے ہاتھوں لے لیا اس دوران کمنز نے اپنی اہلیہ بیکی کے ہمراہ ایک کنسرٹ میں شرکت کی اور اس موقع کی سیلفی سوشل میڈیا پر شیئر بھی کی، جس نے آسٹریلوی مداحوں کو ناراض کردیا جبکہ انہیں شدید تنقید کا نشانہ بنایا گیا۔,sports
